Time [Sec] - Base	g - Base	Time [Sec] - Ground	g - Ground
1.6438	-0,087	1.6438	-1,510
1.644	-0,088	1.644	-1,782
1.6442	-0,087	1.6442	-1,958
1.6444	-0,083	1.6444	-2,016
1.6446	-0,076	1.6446	-1,944
1.6448	-0,066	1.6448	-1,748
1.645	-0,054	1.645	-1,444
1.6452	-0,040	1.6452	-1,064
1.6454	-0,024	1.6454	-0,646
1.6456	-0,007	1.6456	-0,236
1.6458	0,012	1.6458	0,126
1.646	0,031	1.646	0,405
1.6462	0,052	1.6462	0,578
1.6464	0,072	1.6464	0,639
1.6466	0,092	1.6466	0,595
1.6468	0,112	1.6468	0,470
1.647	0,131	1.647	0,300
1.6472	0,148	1.6472	0,125
1.6474	0,164	1.6474	-0,014
1.6476	0,178	1.6476	-0,081
1.6478	0,189	1.6478	-0,053
1.648	0,198	1.648	0,077
1.6482	0,203	1.6482	0,302
1.6484	0,206	1.6484	0,597
1.6486	0,205	1.6486	0,924
1.6488	0,201	1.6488	1,239
1.649	0,194	1.649	1,499
1.6492	0,183	1.6492	1,663
1.6494	0,168	1.6494	1,704
1.6496	0,150	1.6496	1,612
1.6498	0,129	1.6498	1,392
1.65	0,104	1.65	1,069
1.6502	0,077	1.6502	0,678
1.6504	0,047	1.6504	0,266
1.6506	0,014	1.6506	-0,120
1.6508	-0,019	1.6508	-0,437
1.651	-0,054	1.651	-0,656
1.6512	-0,089	1.6512	-0,761
1.6514	-0,123	1.6514	-0,754
1.6516	-0,156	1.6516	-0,656
1.6518	-0,187	1.6518	-0,500
1.652	-0,214	1.652	-0,329
1.6522	-0,238	1.6522	-0,187
1.6524	-0,257	1.6524	-0,114
1.6526	-0,272	1.6526	-0,138
1.6528	-0,282	1.6528	-0,270
1.653	-0,287	1.653	-0,506
1.6532	-0,288	1.6532	-0,821
1.6534	-0,285	1.6534	-1,178
1.6536	-0,279	1.6536	-1,529
1.6538	-0,270	1.6538	-1,826
1.654	-0,259	1.654	-2,024
1.6542	-0,246	1.6542	-2,093
1.6544	-0,231	1.6544	-2,015
1.6546	-0,216	1.6546	-1,795
1.6548	-0,199	1.6548	-1,453
1.655	-0,181	1.655	-1,029
1.6552	-0,161	1.6552	-0,570
1.6554	-0,139	1.6554	-0,128
1.6556	-0,116	1.6556	0,248
1.6558	-0,091	1.6558	0,519
1.656	-0,064	1.656	0,662
1.6562	-0,035	1.6562	0,669
1.6564	-0,006	1.6564	0,552
1.6566	0,024	1.6566	0,337
1.6568	0,053	1.6568	0,062
1.657	0,081	1.657	-0,230
1.6572	0,106	1.6572	-0,499
1.6574	0,129	1.6574	-0,710
1.6576	0,148	1.6576	-0,840
1.6578	0,163	1.6578	-0,880
1.658	0,174	1.658	-0,835
1.6582	0,180	1.6582	-0,724
1.6584	0,183	1.6584	-0,572
1.6586	0,182	1.6586	-0,410
1.6588	0,178	1.6588	-0,267
1.659	0,171	1.659	-0,165
1.6592	0,161	1.6592	-0,118
1.6594	0,150	1.6594	-0,129
1.6596	0,138	1.6596	-0,189
1.6598	0,125	1.6598	-0,281
1.66	0,112	1.66	-0,384
1.6602	0,099	1.6602	-0,472
1.6604	0,087	1.6604	-0,525
1.6606	0,074	1.6606	-0,528
1.6608	0,063	1.6608	-0,473
1.661	0,051	1.661	-0,364
1.6612	0,040	1.6612	-0,212
1.6614	0,030	1.6614	-0,034
1.6616	0,019	1.6616	0,149
1.6618	0,008	1.6618	0,317
1.662	-0,004	1.662	0,455
1.6622	-0,017	1.6622	0,550
1.6624	-0,031	1.6624	0,601
1.6626	-0,046	1.6626	0,614
1.6628	-0,062	1.6628	0,598
1.663	-0,079	1.663	0,570
1.6632	-0,097	1.6632	0,547
1.6634	-0,114	1.6634	0,542
1.6636	-0,131	1.6636	0,567
1.6638	-0,146	1.6638	0,623
1.664	-0,159	1.664	0,708
1.6642	-0,170	1.6642	0,813
1.6644	-0,177	1.6644	0,921
1.6646	-0,182	1.6646	1,017
1.6648	-0,184	1.6648	1,083
1.665	-0,182	1.665	1,107
1.6652	-0,179	1.6652	1,080
1.6654	-0,174	1.6654	1,002
1.6656	-0,167	1.6656	0,877
1.6658	-0,161	1.6658	0,718
1.666	-0,154	1.666	0,540
1.6662	-0,149	1.6662	0,363
1.6664	-0,145	1.6664	0,202
1.6666	-0,143	1.6666	0,074
1.6668	-0,143	1.6668	-0,011
1.667	-0,144	1.667	-0,050
1.6672	-0,146	1.6672	-0,045
1.6674	-0,148	1.6674	-0,001
1.6676	-0,150	1.6676	0,071
1.6678	-0,150	1.6678	0,158
1.668	-0,148	1.668	0,247
1.6682	-0,144	1.6682	0,328
1.6684	-0,136	1.6684	0,391
1.6686	-0,125	1.6686	0,434
1.6688	-0,110	1.6688	0,456
1.669	-0,093	1.669	0,457
1.6692	-0,073	1.6692	0,445
1.6694	-0,052	1.6694	0,423
1.6696	-0,031	1.6696	0,398
1.6698	-0,011	1.6698	0,374
1.67	0,007	1.67	0,354
1.6702	0,023	1.6702	0,337
1.6704	0,035	1.6704	0,323
1.6706	0,044	1.6706	0,309
1.6708	0,050	1.6708	0,293
1.671	0,053	1.671	0,272
1.6712	0,053	1.6712	0,246
1.6714	0,053	1.6714	0,214
1.6716	0,052	1.6716	0,179
1.6718	0,051	1.6718	0,143
1.672	0,052	1.672	0,110
1.6722	0,054	1.6722	0,084
1.6724	0,058	1.6724	0,068
1.6726	0,064	1.6726	0,064
1.6728	0,072	1.6728	0,069
1.673	0,080	1.673	0,082
1.6732	0,089	1.6732	0,097
1.6734	0,097	1.6734	0,110
1.6736	0,105	1.6736	0,113
1.6738	0,111	1.6738	0,102
1.674	0,116	1.674	0,074
1.6742	0,119	1.6742	0,028
1.6744	0,122	1.6744	-0,034
1.6746	0,123	1.6746	-0,107
1.6748	0,124	1.6748	-0,182
1.675	0,125	1.675	-0,252
1.6752	0,127	1.6752	-0,306
1.6754	0,128	1.6754	-0,336
1.6756	0,131	1.6756	-0,338
1.6758	0,133	1.6758	-0,309
1.676	0,135	1.676	-0,251
1.6762	0,138	1.6762	-0,171
1.6764	0,139	1.6764	-0,078
1.6766	0,139	1.6766	0,014
1.6768	0,138	1.6768	0,093
1.677	0,136	1.677	0,148
1.6772	0,131	1.6772	0,170
1.6774	0,124	1.6774	0,155
1.6776	0,116	1.6776	0,106
1.6778	0,105	1.6778	0,029
1.678	0,092	1.678	-0,065
1.6782	0,077	1.6782	-0,160
1.6784	0,059	1.6784	-0,239
1.6786	0,039	1.6786	-0,289
1.6788	0,017	1.6788	-0,297
1.679	-0,007	1.679	-0,257
1.6792	-0,032	1.6792	-0,171
1.6794	-0,058	1.6794	-0,045
1.6796	-0,084	1.6796	0,107
1.6798	-0,108	1.6798	0,267
1.68	-0,129	1.68	0,414
1.6802	-0,148	1.6802	0,529
1.6804	-0,161	1.6804	0,595
1.6806	-0,170	1.6806	0,602
1.6808	-0,173	1.6808	0,547
1.681	-0,171	1.681	0,435
1.6812	-0,164	1.6812	0,278
1.6814	-0,154	1.6814	0,094
1.6816	-0,140	1.6816	-0,095
1.6818	-0,126	1.6818	-0,266
1.682	-0,111	1.682	-0,399
1.6822	-0,097	1.6822	-0,479
1.6824	-0,086	1.6824	-0,498
1.6826	-0,077	1.6826	-0,455
1.6828	-0,071	1.6828	-0,357
1.683	-0,067	1.683	-0,219
1.6832	-0,066	1.6832	-0,058
1.6834	-0,066	1.6834	0,106
1.6836	-0,066	1.6836	0,254
1.6838	-0,066	1.6838	0,370
1.684	-0,064	1.684	0,443
1.6842	-0,061	1.6842	0,471
1.6844	-0,055	1.6844	0,454
1.6846	-0,046	1.6846	0,401
1.6848	-0,035	1.6848	0,326
1.685	-0,022	1.685	0,241
1.6852	-0,008	1.6852	0,163
1.6854	0,007	1.6854	0,104
1.6856	0,022	1.6856	0,074
1.6858	0,038	1.6858	0,076
1.686	0,052	1.686	0,113
1.6862	0,066	1.6862	0,179
1.6864	0,079	1.6864	0,267
1.6866	0,091	1.6866	0,368
1.6868	0,102	1.6868	0,471
1.687	0,112	1.687	0,569
1.6872	0,121	1.6872	0,654
1.6874	0,128	1.6874	0,721
1.6876	0,134	1.6876	0,767
1.6878	0,139	1.6878	0,794
1.688	0,143	1.688	0,802
1.6882	0,144	1.6882	0,795
1.6884	0,144	1.6884	0,777
1.6886	0,142	1.6886	0,750
1.6888	0,139	1.6888	0,716
1.689	0,134	1.689	0,676
1.6892	0,128	1.6892	0,632
1.6894	0,122	1.6894	0,583
1.6896	0,114	1.6896	0,529
1.6898	0,107	1.6898	0,468
1.69	0,099	1.69	0,403
1.6902	0,091	1.6902	0,333
1.6904	0,083	1.6904	0,262
1.6906	0,074	1.6906	0,190
1.6908	0,066	1.6908	0,121
1.691	0,056	1.691	0,057
1.6912	0,046	1.6912	0,001
1.6914	0,035	1.6914	-0,046
1.6916	0,023	1.6916	-0,084
1.6918	0,011	1.6918	-0,112
1.692	-0,002	1.692	-0,131
1.6922	-0,015	1.6922	-0,143
1.6924	-0,028	1.6924	-0,149
1.6926	-0,039	1.6926	-0,150
1.6928	-0,050	1.6928	-0,147
1.693	-0,058	1.693	-0,140
1.6932	-0,065	1.6932	-0,129
1.6934	-0,069	1.6934	-0,116
1.6936	-0,071	1.6936	-0,098
1.6938	-0,070	1.6938	-0,077
1.694	-0,068	1.694	-0,053
1.6942	-0,065	1.6942	-0,026
1.6944	-0,060	1.6944	0,003
1.6946	-0,055	1.6946	0,032
1.6948	-0,050	1.6948	0,061
1.695	-0,046	1.695	0,091
1.6952	-0,041	1.6952	0,120
1.6954	-0,038	1.6954	0,150
1.6956	-0,034	1.6956	0,182
1.6958	-0,031	1.6958	0,217
1.696	-0,027	1.696	0,257
1.6962	-0,024	1.6962	0,302
1.6964	-0,020	1.6964	0,352
1.6966	-0,015	1.6966	0,403
1.6968	-0,011	1.6968	0,451
1.697	-0,005	1.697	0,490
1.6972	-0,001	1.6972	0,514
1.6974	0,004	1.6974	0,514
1.6976	0,007	1.6976	0,484
1.6978	0,009	1.6978	0,418
1.698	0,010	1.698	0,315
1.6982	0,008	1.6982	0,177
1.6984	0,005	1.6984	0,008
1.6986	0,000	1.6986	-0,180
1.6988	-0,005	1.6988	-0,375
1.699	-0,011	1.699	-0,559
1.6992	-0,016	1.6992	-0,718
1.6994	-0,019	1.6994	-0,834
1.6996	-0,020	1.6996	-0,896
1.6998	-0,018	1.6998	-0,897
1.7	-0,013	1.7	-0,833
1.7002	-0,005	1.7002	-0,711
1.7004	0,005	1.7004	-0,542
1.7006	0,018	1.7006	-0,342
1.7008	0,033	1.7008	-0,133
1.701	0,047	1.701	0,066
1.7012	0,061	1.7012	0,232
1.7014	0,072	1.7014	0,351
1.7016	0,081	1.7016	0,409
1.7018	0,087	1.7018	0,404
1.702	0,088	1.702	0,341
1.7022	0,087	1.7022	0,229
1.7024	0,081	1.7024	0,086
1.7026	0,073	1.7026	-0,067
1.7028	0,064	1.7028	-0,208
1.703	0,053	1.703	-0,320
1.7032	0,043	1.7032	-0,386
1.7034	0,035	1.7034	-0,400
1.7036	0,028	1.7036	-0,360
1.7038	0,024	1.7038	-0,274
1.704	0,022	1.704	-0,156
1.7042	0,024	1.7042	-0,025
1.7044	0,028	1.7044	0,099
1.7046	0,033	1.7046	0,196
1.7048	0,040	1.7048	0,252
1.705	0,046	1.705	0,257
1.7052	0,051	1.7052	0,211
1.7054	0,054	1.7054	0,119
1.7056	0,053	1.7056	-0,006
1.7058	0,049	1.7058	-0,145
1.706	0,041	1.706	-0,278
1.7062	0,028	1.7062	-0,388
1.7064	0,012	1.7064	-0,457
1.7066	-0,007	1.7066	-0,479
1.7068	-0,029	1.7068	-0,450
1.707	-0,051	1.707	-0,377
1.7072	-0,072	1.7072	-0,274
1.7074	-0,092	1.7074	-0,156
1.7076	-0,108	1.7076	-0,042
1.7078	-0,121	1.7078	0,050
1.708	-0,128	1.708	0,106
1.7082	-0,131	1.7082	0,120
1.7084	-0,130	1.7084	0,092
1.7086	-0,124	1.7086	0,029
1.7088	-0,116	1.7088	-0,057
1.709	-0,105	1.709	-0,148
1.7092	-0,094	1.7092	-0,228
1.7094	-0,082	1.7094	-0,281
1.7096	-0,072	1.7096	-0,296
1.7098	-0,063	1.7098	-0,268
1.71	-0,056	1.71	-0,200
1.7102	-0,051	1.7102	-0,100
1.7104	-0,048	1.7104	0,016
1.7106	-0,046	1.7106	0,132
1.7108	-0,045	1.7108	0,232
1.711	-0,045	1.711	0,299
1.7112	-0,044	1.7112	0,324
1.7114	-0,042	1.7114	0,302
1.7116	-0,040	1.7116	0,237
1.7118	-0,038	1.7118	0,134
1.712	-0,034	1.712	0,008
1.7122	-0,030	1.7122	-0,129
1.7124	-0,026	1.7124	-0,261
1.7126	-0,021	1.7126	-0,378
1.7128	-0,016	1.7128	-0,470
1.713	-0,010	1.713	-0,535
1.7132	-0,004	1.7132	-0,574
1.7134	0,002	1.7134	-0,593
1.7136	0,007	1.7136	-0,601
1.7138	0,013	1.7138	-0,606
1.714	0,017	1.714	-0,617
1.7142	0,020	1.7142	-0,640
1.7144	0,021	1.7144	-0,677
1.7146	0,019	1.7146	-0,725
1.7148	0,014	1.7148	-0,782
1.715	0,006	1.715	-0,838
1.7152	-0,004	1.7152	-0,885
1.7154	-0,016	1.7154	-0,916
1.7156	-0,029	1.7156	-0,924
1.7158	-0,042	1.7158	-0,908
1.716	-0,052	1.716	-0,867
1.7162	-0,060	1.7162	-0,807
1.7164	-0,063	1.7164	-0,734
1.7166	-0,061	1.7166	-0,658
1.7168	-0,054	1.7168	-0,587
1.717	-0,043	1.717	-0,528
1.7172	-0,027	1.7172	-0,488
1.7174	-0,009	1.7174	-0,465
1.7176	0,010	1.7176	-0,459
1.7178	0,030	1.7178	-0,463
1.718	0,049	1.718	-0,468
1.7182	0,066	1.7182	-0,465
1.7184	0,081	1.7184	-0,445
1.7186	0,094	1.7186	-0,400
1.7188	0,106	1.7188	-0,327
1.719	0,117	1.719	-0,230
1.7192	0,127	1.7192	-0,113
1.7194	0,138	1.7194	0,011
1.7196	0,148	1.7196	0,128
1.7198	0,158	1.7198	0,221
1.72	0,167	1.72	0,275
1.7202	0,174	1.7202	0,278
1.7204	0,177	1.7204	0,221
1.7206	0,176	1.7206	0,103
1.7208	0,169	1.7208	-0,069
1.721	0,157	1.721	-0,281
1.7212	0,138	1.7212	-0,516
1.7214	0,116	1.7214	-0,748
1.7216	0,089	1.7216	-0,954
1.7218	0,062	1.7218	-1,109
1.722	0,034	1.722	-1,197
1.7222	0,009	1.7222	-1,204
1.7224	-0,012	1.7224	-1,130
1.7226	-0,029	1.7226	-0,981
1.7228	-0,040	1.7228	-0,772
1.723	-0,047	1.723	-0,526
1.7232	-0,049	1.7232	-0,269
1.7234	-0,049	1.7234	-0,029
1.7236	-0,047	1.7236	0,171
1.7238	-0,046	1.7238	0,314
1.724	-0,045	1.724	0,389
1.7242	-0,048	1.7242	0,397
1.7244	-0,053	1.7244	0,348
1.7246	-0,061	1.7246	0,259
1.7248	-0,071	1.7248	0,154
1.725	-0,084	1.725	0,056
1.7252	-0,098	1.7252	-0,012
1.7254	-0,112	1.7254	-0,033
1.7256	-0,127	1.7256	0,003
1.7258	-0,142	1.7258	0,096
1.726	-0,155	1.726	0,237
1.7262	-0,168	1.7262	0,410
1.7264	-0,179	1.7264	0,593
1.7266	-0,189	1.7266	0,761
1.7268	-0,196	1.7268	0,894
1.727	-0,201	1.727	0,973
1.7272	-0,203	1.7272	0,987
1.7274	-0,201	1.7274	0,936
1.7276	-0,194	1.7276	0,825
1.7278	-0,182	1.7278	0,668
1.728	-0,166	1.728	0,484
1.7282	-0,144	1.7282	0,293
1.7284	-0,119	1.7284	0,116
1.7286	-0,090	1.7286	-0,031
1.7288	-0,060	1.7288	-0,137
1.729	-0,029	1.729	-0,198
1.7292	0,001	1.7292	-0,215
1.7294	0,030	1.7294	-0,195
1.7296	0,056	1.7296	-0,147
1.7298	0,080	1.7298	-0,085
1.73	0,103	1.73	-0,018
1.7302	0,125	1.7302	0,046
1.7304	0,146	1.7304	0,100
1.7306	0,168	1.7306	0,144
1.7308	0,191	1.7308	0,180
1.731	0,215	1.731	0,210
1.7312	0,240	1.7312	0,241
1.7314	0,264	1.7314	0,274
1.7316	0,286	1.7316	0,311
1.7318	0,303	1.7318	0,350
1.732	0,313	1.732	0,389
1.7322	0,314	1.7322	0,421
1.7324	0,305	1.7324	0,439
1.7326	0,284	1.7326	0,439
1.7328	0,253	1.7328	0,417
1.733	0,213	1.733	0,372
1.7332	0,165	1.7332	0,307
1.7334	0,113	1.7334	0,228
1.7336	0,060	1.7336	0,143
1.7338	0,009	1.7338	0,061
1.734	-0,036	1.734	-0,011
1.7342	-0,073	1.7342	-0,067
1.7344	-0,101	1.7344	-0,105
1.7346	-0,120	1.7346	-0,127
1.7348	-0,131	1.7348	-0,140
1.735	-0,136	1.735	-0,152
1.7352	-0,136	1.7352	-0,172
1.7354	-0,135	1.7354	-0,211
1.7356	-0,135	1.7356	-0,274
1.7358	-0,138	1.7358	-0,363
1.736	-0,145	1.736	-0,476
1.7362	-0,157	1.7362	-0,603
1.7364	-0,172	1.7364	-0,732
1.7366	-0,190	1.7366	-0,847
1.7368	-0,208	1.7368	-0,931
1.737	-0,223	1.737	-0,969
1.7372	-0,233	1.7372	-0,951
1.7374	-0,235	1.7374	-0,871
1.7376	-0,228	1.7376	-0,731
1.7378	-0,211	1.7378	-0,541
1.738	-0,185	1.738	-0,316
1.7382	-0,151	1.7382	-0,074
1.7384	-0,109	1.7384	0,162
1.7386	-0,064	1.7386	0,371
1.7388	-0,018	1.7388	0,535
1.739	0,027	1.739	0,641
1.7392	0,069	1.7392	0,684
1.7394	0,104	1.7394	0,663
1.7396	0,133	1.7396	0,587
1.7398	0,153	1.7398	0,466
1.74	0,166	1.74	0,319
1.7402	0,171	1.7402	0,161
1.7404	0,171	1.7404	0,010
1.7406	0,165	1.7406	-0,122
1.7408	0,155	1.7408	-0,224
1.741	0,143	1.741	-0,292
1.7412	0,130	1.7412	-0,326
1.7414	0,117	1.7414	-0,331
1.7416	0,104	1.7416	-0,314
1.7418	0,093	1.7418	-0,285
1.742	0,083	1.742	-0,251
1.7422	0,075	1.7422	-0,222
1.7424	0,068	1.7424	-0,201
1.7426	0,063	1.7426	-0,192
1.7428	0,060	1.7428	-0,193
1.743	0,057	1.743	-0,202
1.7432	0,054	1.7432	-0,213
1.7434	0,051	1.7434	-0,221
1.7436	0,048	1.7436	-0,222
1.7438	0,043	1.7438	-0,210
1.744	0,036	1.744	-0,185
1.7442	0,027	1.7442	-0,147
1.7444	0,016	1.7444	-0,099
1.7446	0,003	1.7446	-0,045
1.7448	-0,011	1.7448	0,009
1.745	-0,027	1.745	0,059
1.7452	-0,041	1.7452	0,101
1.7454	-0,055	1.7454	0,132
1.7456	-0,066	1.7456	0,152
1.7458	-0,074	1.7458	0,163
1.746	-0,078	1.746	0,171
1.7462	-0,077	1.7462	0,179
1.7464	-0,072	1.7464	0,196
1.7466	-0,064	1.7466	0,224
1.7468	-0,052	1.7468	0,269
1.747	-0,040	1.747	0,332
1.7472	-0,027	1.7472	0,409
1.7474	-0,015	1.7474	0,496
1.7476	-0,005	1.7476	0,586
1.7478	0,002	1.7478	0,669
1.748	0,005	1.748	0,736
1.7482	0,004	1.7482	0,778
1.7484	-0,001	1.7484	0,789
1.7486	-0,008	1.7486	0,766
1.7488	-0,018	1.7488	0,709
1.749	-0,028	1.749	0,624
1.7492	-0,039	1.7492	0,518
1.7494	-0,049	1.7494	0,402
1.7496	-0,059	1.7496	0,288
1.7498	-0,067	1.7498	0,185
1.75	-0,075	1.75	0,104
1.7502	-0,082	1.7502	0,049
1.7504	-0,089	1.7504	0,021
1.7506	-0,096	1.7506	0,020
1.7508	-0,104	1.7508	0,037
1.751	-0,112	1.751	0,065
1.7512	-0,122	1.7512	0,093
1.7514	-0,132	1.7514	0,113
1.7516	-0,141	1.7516	0,117
1.7518	-0,150	1.7518	0,100
1.752	-0,157	1.752	0,061
1.7522	-0,161	1.7522	0,004
1.7524	-0,162	1.7524	-0,065
1.7526	-0,158	1.7526	-0,139
1.7528	-0,151	1.7528	-0,206
1.753	-0,139	1.753	-0,260
1.7532	-0,123	1.7532	-0,294
1.7534	-0,104	1.7534	-0,302
1.7536	-0,083	1.7536	-0,286
1.7538	-0,060	1.7538	-0,248
1.754	-0,036	1.754	-0,194
1.7542	-0,013	1.7542	-0,131
1.7544	0,009	1.7544	-0,066
1.7546	0,030	1.7546	-0,008
1.7548	0,048	1.7548	0,040
1.755	0,065	1.755	0,073
1.7552	0,079	1.7552	0,092
1.7554	0,091	1.7554	0,100
1.7556	0,102	1.7556	0,098
1.7558	0,111	1.7558	0,094
1.756	0,119	1.756	0,091
1.7562	0,126	1.7562	0,094
1.7564	0,133	1.7564	0,103
1.7566	0,139	1.7566	0,121
1.7568	0,145	1.7568	0,145
1.757	0,151	1.757	0,173
1.7572	0,155	1.7572	0,201
1.7574	0,160	1.7574	0,226
1.7576	0,163	1.7576	0,245
1.7578	0,165	1.7578	0,256
1.758	0,165	1.758	0,259
1.7582	0,164	1.7582	0,256
1.7584	0,161	1.7584	0,248
1.7586	0,155	1.7586	0,239
1.7588	0,147	1.7588	0,229
1.759	0,136	1.759	0,221
1.7592	0,124	1.7592	0,214
1.7594	0,108	1.7594	0,209
1.7596	0,091	1.7596	0,203
1.7598	0,072	1.7598	0,194
1.76	0,052	1.76	0,181
1.7602	0,031	1.7602	0,161
1.7604	0,010	1.7604	0,135
1.7606	-0,011	1.7606	0,104
1.7608	-0,031	1.7608	0,073
1.761	-0,049	1.761	0,044
1.7612	-0,065	1.7612	0,023
1.7614	-0,078	1.7614	0,014
1.7616	-0,089	1.7616	0,021
1.7618	-0,096	1.7618	0,045
1.762	-0,100	1.762	0,085
1.7622	-0,100	1.7622	0,137
1.7624	-0,098	1.7624	0,196
1.7626	-0,093	1.7626	0,253
1.7628	-0,086	1.7628	0,301
1.763	-0,078	1.763	0,333
1.7632	-0,069	1.7632	0,342
1.7634	-0,060	1.7634	0,325
1.7636	-0,052	1.7636	0,282
1.7638	-0,045	1.7638	0,217
1.764	-0,040	1.764	0,136
1.7642	-0,036	1.7642	0,048
1.7644	-0,033	1.7644	-0,038
1.7646	-0,032	1.7646	-0,111
1.7648	-0,031	1.7648	-0,164
1.765	-0,030	1.765	-0,191
1.7652	-0,028	1.7652	-0,189
1.7654	-0,025	1.7654	-0,159
1.7656	-0,022	1.7656	-0,104
1.7658	-0,017	1.7658	-0,031
1.766	-0,011	1.766	0,053
1.7662	-0,005	1.7662	0,138
1.7664	0,002	1.7664	0,219
1.7666	0,007	1.7666	0,288
1.7668	0,012	1.7668	0,344
1.767	0,015	1.767	0,384
1.7672	0,016	1.7672	0,412
1.7674	0,014	1.7674	0,431
1.7676	0,011	1.7676	0,445
1.7678	0,007	1.7678	0,459
1.768	0,002	1.768	0,476
1.7682	-0,004	1.7682	0,499
1.7684	-0,009	1.7684	0,527
1.7686	-0,013	1.7686	0,556
1.7688	-0,015	1.7688	0,583
1.769	-0,016	1.769	0,601
1.7692	-0,015	1.7692	0,603
1.7694	-0,012	1.7694	0,585
1.7696	-0,009	1.7696	0,541
1.7698	-0,004	1.7698	0,472
1.77	0,001	1.77	0,378
1.7702	0,006	1.7702	0,263
1.7704	0,010	1.7704	0,134
1.7706	0,014	1.7706	-0,001
1.7708	0,017	1.7708	-0,133
1.771	0,020	1.771	-0,254
1.7712	0,022	1.7712	-0,359
1.7714	0,024	1.7714	-0,442
1.7716	0,027	1.7716	-0,503
1.7718	0,031	1.7718	-0,543
1.772	0,036	1.772	-0,564
1.7722	0,043	1.7722	-0,571
1.7724	0,052	1.7724	-0,569
1.7726	0,063	1.7726	-0,560
1.7728	0,075	1.7728	-0,546
1.773	0,089	1.773	-0,528
1.7732	0,104	1.7732	-0,505
1.7734	0,119	1.7734	-0,472
1.7736	0,133	1.7736	-0,428
1.7738	0,145	1.7738	-0,368
1.774	0,155	1.774	-0,293
1.7742	0,161	1.7742	-0,203
1.7744	0,163	1.7744	-0,102
1.7746	0,161	1.7746	0,001
1.7748	0,153	1.7748	0,099
1.775	0,140	1.775	0,181
1.7752	0,122	1.7752	0,239
1.7754	0,100	1.7754	0,267
1.7756	0,076	1.7756	0,261
1.7758	0,049	1.7758	0,224
1.776	0,023	1.776	0,162
1.7762	-0,003	1.7762	0,085
1.7764	-0,026	1.7764	0,006
1.7766	-0,047	1.7766	-0,062
1.7768	-0,064	1.7768	-0,107
1.777	-0,076	1.777	-0,122
1.7772	-0,086	1.7772	-0,104
1.7774	-0,092	1.7774	-0,059
1.7776	-0,096	1.7776	0,005
1.7778	-0,098	1.7778	0,073
1.778	-0,100	1.778	0,127
1.7782	-0,102	1.7782	0,152
1.7784	-0,105	1.7784	0,135
1.7786	-0,109	1.7786	0,068
1.7788	-0,115	1.7788	-0,046
1.779	-0,122	1.779	-0,199
1.7792	-0,129	1.7792	-0,374
1.7794	-0,135	1.7794	-0,547
1.7796	-0,139	1.7796	-0,695
1.7798	-0,141	1.7798	-0,793
1.78	-0,139	1.78	-0,825
1.7802	-0,133	1.7802	-0,781
1.7804	-0,122	1.7804	-0,663
1.7806	-0,107	1.7806	-0,485
1.7808	-0,087	1.7808	-0,269
1.781	-0,064	1.781	-0,045
1.7812	-0,039	1.7812	0,152
1.7814	-0,013	1.7814	0,291
1.7816	0,012	1.7816	0,346
1.7818	0,037	1.7818	0,301
1.782	0,059	1.782	0,156
1.7822	0,078	1.7822	-0,080
1.7824	0,093	1.7824	-0,382
1.7826	0,106	1.7826	-0,716
1.7828	0,115	1.7828	-1,046
1.783	0,122	1.783	-1,332
1.7832	0,126	1.7832	-1,543
1.7834	0,130	1.7834	-1,656
1.7836	0,133	1.7836	-1,663
1.7838	0,136	1.7838	-1,569
1.784	0,140	1.784	-1,392
1.7842	0,144	1.7842	-1,162
1.7844	0,147	1.7844	-0,914
1.7846	0,151	1.7846	-0,682
1.7848	0,152	1.7848	-0,500
1.785	0,153	1.785	-0,388
1.7852	0,150	1.7852	-0,360
1.7854	0,145	1.7854	-0,411
1.7856	0,136	1.7856	-0,527
1.7858	0,124	1.7858	-0,684
1.786	0,109	1.786	-0,849
1.7862	0,091	1.7862	-0,991
1.7864	0,073	1.7864	-1,079
1.7866	0,054	1.7866	-1,093
1.7868	0,036	1.7868	-1,020
1.787	0,020	1.787	-0,861
1.7872	0,006	1.7872	-0,629
1.7874	-0,004	1.7874	-0,344
1.7876	-0,011	1.7876	-0,036
1.7878	-0,014	1.7878	0,267
1.788	-0,015	1.788	0,534
1.7882	-0,014	1.7882	0,743
1.7884	-0,013	1.7884	0,880
1.7886	-0,011	1.7886	0,939
1.7888	-0,011	1.7888	0,924
1.789	-0,012	1.789	0,849
1.7892	-0,015	1.7892	0,734
1.7894	-0,021	1.7894	0,601
1.7896	-0,028	1.7896	0,471
1.7898	-0,036	1.7898	0,364
1.79	-0,045	1.79	0,293
1.7902	-0,054	1.7902	0,264
1.7904	-0,061	1.7904	0,275
1.7906	-0,066	1.7906	0,320
1.7908	-0,068	1.7908	0,384
1.791	-0,068	1.791	0,454
1.7912	-0,065	1.7912	0,513
1.7914	-0,060	1.7914	0,549
1.7916	-0,053	1.7916	0,553
1.7918	-0,046	1.7918	0,521
1.792	-0,040	1.792	0,455
1.7922	-0,035	1.7922	0,363
1.7924	-0,033	1.7924	0,256
1.7926	-0,034	1.7926	0,150
1.7928	-0,038	1.7928	0,057
1.793	-0,046	1.793	-0,008
1.7932	-0,055	1.7932	-0,036
1.7934	-0,067	1.7934	-0,023
1.7936	-0,079	1.7936	0,032
1.7938	-0,090	1.7938	0,124
